threshold,ari,nmi,purity,cluster_count
0.04246556758880615,0.00039874451119258536,0.44205203952182875,1.0,1733
0.042981505393981934,0.0004074113618994019,0.44208807031841624,1.0,1732
0.043194860219955444,0.0004160781484375312,0.442124106989082,1.0,1731
0.043388932943344116,0.00042474487080768606,0.4421601495352624,1.0,1730
0.04417771100997925,0.00043341152901057897,0.44219619795839465,1.0,1729
0.04510650038719177,0.0004420781230469226,0.4422322522599164,1.0,1728
0.04536941647529602,0.0004507446529174296,0.44226831244126547,1.0,1727
0.046355247497558594,0.00045941111862281254,0.44230437850388044,1.0,1726
0.04805752635002136,0.000468077520163784,0.4423404504492001,1.0,1725
0.05014753341674805,0.0004767438575410566,0.44237652827866397,1.0,1724
0.051968351006507874,0.0004940763398073555,0.44242623309674894,1.0,1723
0.05253751575946808,0.0005114085654274097,0.442475949085619,1.0,1722
0.05411002039909363,0.0005200745819968764,0.44251204902223995,1.0,1721
0.055922895669937134,0.0005287405344069194,0.44254815484985566,1.0,1720
0.056575506925582886,0.0005374064226582514,0.44258426656990824,1.0,1719
0.057385578751564026,0.0005460722467515849,0.44262038418384025,1.0,1718
0.05827726423740387,0.0005634037024671058,0.44267014381873887,1.0,1717
0.05873963236808777,0.0005807349015591823,0.44271991464290816,1.0,1716
0.05964884161949158,0.00058940040487321,0.44275605440058063,1.0,1715
0.06053882837295532,0.0005980658440335138,0.4427922000589983,1.0,1714
0.06090087691942851,0.0006067312190408062,0.4428283516196065,1.0,1713
0.061436961094538375,0.0006327269591517395,0.44288702212152753,1.0,1712
0.06254202127456665,0.0006413920775541106,0.44292318916783113,1.0,1711
0.06413868069648743,0.0006500571318070321,0.44295936212156495,1.0,1710
0.06488800048828125,0.0006587221219112166,0.4429955409841763,1.0,1709
0.06514760851860046,0.0006673870478673765,0.44303172575711325,1.0,1708
0.06551030278205872,0.0006847167073384716,0.44308157792670194,1.0,1707
0.06672101219495138,0.0006933814408548313,0.44311777675692143,1.0,1706
0.0684253548582395,0.0007973532399311784,0.44324264650403655,1.0,1705
0.06924495846033096,0.0008320084538570734,0.44331510273371927,1.0,1704
0.06944966316223145,0.0008406720970023171,0.4433513397325225,1.0,1703
0.06966906785964966,0.000849335676014493,0.44338758265590367,1.0,1702
0.07016654312610626,0.0008666626416424901,0.4434375149478037,1.0,1701
0.07076500356197357,0.0008839893507467617,0.44348745848726545,1.0,1700
0.07105007767677307,0.0008926526091042805,0.44352372366974563,1.0,1699
0.0711254874865214,0.0009013158033330041,0.44355999478371716,1.0,1698
0.07152015964190164,0.0009273050012535246,0.44361885933006057,1.0,1697
0.0719037726521492,0.000935967938974188,0.4436551460066162,1.0,1696
0.072032131254673,0.0009706190486116117,0.4437206519623312,1.0,1695
0.07233785092830658,0.00097928166571322,0.4437569552941356,1.0,1694
0.07279838621616364,0.0009966067075521236,0.44380697081951254,1.0,1693
0.07316544651985168,0.0010052691322908424,0.4438432882777505,1.0,1692
0.0739748626947403,0.001013931492910022,0.44387961168031026,1.0,1691
0.07474565505981445,0.0010312560217926115,0.44392965486009245,1.0,1690
0.07496856153011322,0.0010485802942055865,0.44397970932492653,1.0,1689
0.07519525289535522,0.0010572423342377485,0.4440160550607789,1.0,1688
0.07547081261873245,0.0010659043101546425,0.44405240674789737,1.0,1687
0.07565755397081375,0.0011005515726837767,0.4441180300763969,1.0,1686
0.0760912299156189,0.0011092132280350088,0.4441543984635482,1.0,1685
0.07702875704992385,0.001117874819275244,0.44419077280752994,1.0,1684
0.07768872947919936,0.0012997534269403878,0.4443511256920208,1.0,1683
0.07790189981460571,0.0013084136079187557,0.4443875322666949,1.0,1682
0.07811438143253327,0.0013170737248024954,0.44442394480758457,1.0,1681
0.0786456972360611,0.0015768474308414172,0.4446084942259482,1.0,1680
0.0791674256324768,0.001585505561144555,0.44464494298800084,1.0,1679
0.07933381199836731,0.001594163627375829,0.4446813977266428,1.0,1678
0.07948954403400421,0.0016028216295359502,0.4447178584433441,1.0,1677
0.07965339720249176,0.0016201374416455793,0.44476809082089486,1.0,1676
0.07993394136428833,0.0016287952515965096,0.4448045657560012,1.0,1675
0.08023682236671448,0.0016374529974791318,0.44484104667413565,1.0,1674
0.08101759354273479,0.0016461106792941573,0.4448775335767705,1.0,1673
0.08216998974482219,0.0016980554248046007,0.4449661259294447,1.0,1672
0.08268055319786072,0.00170671265816636,0.4450026333543921,1.0,1671
0.08320590853691101,0.0017153698274662114,0.44503914677036377,1.0,1670
0.08386287093162537,0.001732683973883035,0.4450894517594317,1.0,1669
0.08410016596317291,0.0017413409510014292,0.4451259794246488,1.0,1668
0.08427972495555877,0.0018279071990541824,0.44523636307421377,1.0,1667
0.08443220456441244,0.0018365634715619805,0.4452729148578784,1.0,1666
0.08449748655160269,0.0018625319047807602,0.44533223495340346,1.0,1665
0.08492834866046906,0.0018798438733465435,0.44538260622647025,1.0,1664
0.08609074354171753,0.001888499761557547,0.4454191820267965,1.0,1663
0.0869981050491333,0.0018971555857215726,0.44545576383498653,1.0,1662
0.08716044425964356,0.0019058113458393314,0.44549235165252093,1.0,1661
0.0875565767288208,0.0019490891857590013,0.44556371764876634,1.0,1660
0.08790987730026245,0.001957744561614086,0.4456003232029007,1.0,1659
0.08793896436691284,0.0019923654246286203,0.4456735523582421,1.0,1658
0.08799463510513306,0.0020096754719023547,0.4457240008777021,1.0,1657
0.08816072344779968,0.0020183303994833262,0.4457606327739854,1.0,1656
0.0884130597114563,0.002026985263027982,0.4457972706919598,1.0,1655
0.08854396641254425,0.002035640062537032,0.4458339146331102,1.0,1654
0.08879773318767548,0.0020529494694511586,0.4458843994659345,1.0,1653
0.08917161822319031,0.0020616040768576564,0.44592105773281165,1.0,1652
0.08942124247550964,0.002070258620231391,0.44595772202788364,1.0,1651
0.08976948261260986,0.002078913099573074,0.44599439235263755,1.0,1650
0.09010163866556609,0.0020875675148834152,0.44603106870856096,1.0,1649
0.09025367521322691,0.0022000690873890867,0.4461264050620176,1.0,1648
0.09054295718669891,0.002217376061260742,0.4461769561617221,1.0,1647
0.09088320732116699,0.002226029452166255,0.44621366255130207,1.0,1646
0.09105764031410217,0.0022692954464190907,0.4462852598551395,1.0,1645
0.09115743637084961,0.0022779484532196846,0.4463219840676196,1.0,1644
0.09143456816673279,0.0023039070895343084,0.4463815840290736,1.0,1643
0.09179779887199402,0.0023125598402791644,0.44641832409668986,1.0,1642
0.09199380874633789,0.002329865149733111,0.4464689413771593,1.0,1641
0.0925302505493164,0.0023471702031441053,0.4465195701374426,1.0,1640
0.09301874041557312,0.002355822633835271,0.44655633292378855,1.0,1639
0.09305739402770996,0.0023731273031924924,0.4466069815072185,1.0,1638
0.09316137433052063,0.0023817795418599676,0.44664375868904727,1.0,1637
0.09343743324279785,0.002390431716520967,0.446680541928428,1.0,1636
0.0938471257686615,0.0023990838271762,0.4467173312268573,1.0,1635
0.0943065881729126,0.0024077358738263774,0.4467541265858326,1.0,1634
0.09456886351108551,0.0024163878564722094,0.44679092800685133,1.0,1633
0.09460471570491791,0.002433691629753677,0.4468416298230018,1.0,1632
0.09467920660972595,0.0024509951470262845,0.4468923431477381,1.0,1631
0.0947842001914978,0.0024596468096610416,0.4469291673444273,1.0,1630
0.09490306427081427,0.002468298408295714,0.44696599761028827,1.0,1629
0.09499217321475348,0.0025721126001636793,0.44709304592853477,1.0,1628
0.09510400891304016,0.0025807633668618736,0.44712990321007395,1.0,1627
0.09536388090678624,0.002589414069569925,0.4471667665689665,1.0,1626
0.09555565885135106,0.0026499671968619096,0.4472469379926853,1.0,1625
0.09567731618881226,0.0026586173876743738,0.4472838206526253,1.0,1624
0.0958595871925354,0.0026672675145030843,0.4473207093961969,1.0,1623
0.09620477259159088,0.0026759175773487507,0.44735760422490534,1.0,1622
0.0964684933423996,0.0027278166108185868,0.44743402741035065,1.0,1621
0.09651075303554535,0.0027364662258028243,0.4474709409350448,1.0,1620
0.09679774940013885,0.0027537652638399144,0.4475217972131061,1.0,1619
0.09709149599075317,0.0027883625722084303,0.4475956593255916,1.0,1618
0.09717175364494324,0.0028056608425512126,0.44764654395837766,1.0,1617
0.09732726216316223,0.0032899085428728424,0.44790079388803267,1.0,1616
0.09795859456062317,0.003298554000804325,0.4479377844730051,1.0,1615
0.09850826859474182,0.003315844724874253,0.4479887469285161,1.0,1614
0.09862712025642395,0.0033244899910141175,0.4480257520429929,1.0,1613
0.09879356622695923,0.0033331351932248602,0.4480627632714252,1.0,1612
0.09903385241826376,0.003341780331507191,0.44809978061532824,1.0,1611
0.09923549493153891,0.0033677153627908007,0.4481598563533044,1.0,1610
0.0994323194026947,0.0033763602453665735,0.4481968897425752,1.0,1609
0.09975550572077432,0.003402294509547527,0.44825699152352727,1.0,1608
0.10000059008598328,0.0034282281984238236,0.44831710942555736,1.0,1607
0.1001105010509491,0.003454161312014605,0.44837724345515245,1.0,1606
0.10015595952669779,0.003506025813416192,0.4484540154423965,1.0,1605
0.1005774736404419,0.003514669673279175,0.4484910974649118,1.0,1604
0.10100778937339783,0.003523313469228634,0.44852818562045327,1.0,1603
0.10114024331172308,0.003531957201265279,0.4485652799105426,1.0,1602
0.10131850590308508,0.003635677000763495,0.44869323916483717,1.0,1601
0.1014782041311264,0.00365296273932972,0.44874437367321013,1.0,1600
0.10184068977832794,0.0036616055127592037,0.4487815037318739,1.0,1599
0.10225023329257965,0.003765313809800712,0.44890958639499523,1.0,1598
0.10239118337631226,0.003773955752566308,0.44894674379992394,1.0,1597
0.10243627429008484,0.0037825976314396427,0.44898390735659044,1.0,1596
0.10252095758914948,0.00379988119751236,0.44903510814114533,1.0,1595
0.10263557732105255,0.0038171645080245327,0.4490863206046013,1.0,1594
0.10282847285270691,0.003825806067447186,0.44912350727399436,1.0,1593
0.10309299826622009,0.003843088994629169,0.44917473990443135,1.0,1592
0.10329139942214602,0.0038517303623899156,0.44921194121902286,1.0,1591
0.10337478632018679,0.00494003178535194,0.4496101254897534,1.0,1590
0.10339829325675964,0.005009096078449655,0.4496945461731118,1.0,1589
0.10347706079483032,0.005017728828019745,0.44973183364334185,1.0,1588
0.10359221696853638,0.00507815628892052,0.44981292755754504,1.0,1587
0.10398685932159424,0.005086788528187707,0.44985023466290963,1.0,1586
0.10436923801898956,0.005121316847416713,0.44992486744203836,1.0,1585
0.1045418232679367,0.005155844146136062,0.44999952498930335,1.0,1584
0.10514944791793823,0.005164475811366568,0.45003686305484036,1.0,1583
0.10563257336616516,0.005173107412818754,0.45007420731703646,1.0,1582
0.10566749175389609,0.005181738950493328,0.4501115577774343,1.0,1581
0.10589530070622763,0.005207633180858447,0.4501721741917517,1.0,1580
0.10617774724960327,0.005224895682226758,0.45022364636327394,1.0,1579
0.10625248154004416,0.005233526837250503,0.4502610216319167,1.0,1578
0.10625850160916647,0.005259419919688581,0.45032167831215236,1.0,1577
0.10646820813417435,0.0052680508196259095,0.4503590698594669,1.0,1576
0.10699228942394257,0.00530257378168392,0.4504338715855776,1.0,1575
0.10739914327859879,0.005337095723469767,0.450501394752402,1.0,1574
0.1075076162815094,0.005345726049504003,0.450538816151692,1.0,1573
0.10752573609352112,0.005354356311774762,0.4505762437683989,1.0,1572
0.10754778981208801,0.005362986510282751,0.45061367760407217,1.0,1571
0.10757255554199219,0.005380246716013244,0.450665250792877,1.0,1570
0.10765253007411957,0.005388876723237163,0.4507026994200175,1.0,1569
0.10776098072528839,0.005406136546405875,0.45075429298927455,1.0,1568
0.10800887644290924,0.005414766362352082,0.45079175641665115,1.0,1567
0.10828001797199249,0.005432025802971731,0.45084337037844346,1.0,1566
0.1084282249212265,0.005440655427646586,0.4508808486148315,1.0,1565
0.10858310759067535,0.005457914485729889,0.45093248298125205,1.0,1564
0.10876938700675964,0.00567363119652587,0.4510471381323826,1.0,1563
0.10891379415988922,0.005682259036308044,0.45108465025592565,1.0,1562
0.10893620550632477,0.005923812676003683,0.4512798564147939,1.0,1561
0.10899092008670172,0.005941064595742321,0.4513315822147403,1.0,1560
0.10912082840998968,0.006044570762333455,0.45146112481303124,1.0,1559
0.10926637053489685,0.00605319586210846,0.4514987058308956,1.0,1558
0.10939186066389084,0.0060618208981779,0.4515362931060007,1.0,1557
0.109514519572258,0.006096320405414114,0.45160414722348025,1.0,1556
0.10969989746809006,0.006165316362233931,0.45168931845002647,1.0,1555
0.11009576171636581,0.006182564714460857,0.45174113816320904,1.0,1554
0.11040487140417099,0.006286049477641663,0.4518709160060241,1.0,1553
0.11063480377197266,0.00629467279392758,0.45190856528226503,1.0,1552
0.11084416508674622,0.006303296046527689,0.45194622083280284,1.0,1551
0.11089569330215454,0.006311919235442696,0.4519838826592059,1.0,1550
0.1110729972521464,0.0063205423606733065,0.4520215507630433,1.0,1549
0.11126560966173807,0.006372279774724148,0.4521130115548742,1.0,1548
0.11132267117500305,0.0063809024541837366,0.45215070118575484,1.0,1547
0.11135809123516083,0.006389525069964571,0.452188397101023,1.0,1546
0.11142994463443756,0.006424014896314488,0.4522638077910104,1.0,1545
0.11154784262180328,0.006432637193712139,0.452301522568875,1.0,1544
0.11179874837398529,0.006449881597484585,0.45235348285463367,1.0,1543
0.11215656995773315,0.006458503703860789,0.4523912125908099,1.0,1542
0.11249797874026829,0.006467125746564589,0.4524289486214076,1.0,1541
0.11275749736362034,0.006544721265756949,0.452517463477111,1.0,1540
0.11296528577804565,0.006553342671775493,0.4525552205738602,1.0,1539
0.1130932867527008,0.006561964014129389,0.45259298397187925,1.0,1538
0.1132097840309143,0.006570585292819344,0.4526307536727455,1.0,1537
0.11337057501077652,0.006579206507846062,0.4526685296780373,1.0,1536
0.11386778205633163,0.006613690731334672,0.4527367245390567,1.0,1535
0.11432434618473053,0.006630932461117892,0.4527887848704626,1.0,1534
0.11451837420463562,0.006639553230521698,0.45282658725963904,1.0,1533
0.11494371294975281,0.006656794578357231,0.4528786682609669,1.0,1532
0.11520275473594666,0.006665415156790366,0.45291648566061254,1.0,1531
0.1154477447271347,0.006682656122690902,0.45296858734417494,1.0,1530
0.11591674387454987,0.006717137290648772,0.45304425850242486,1.0,1529
0.11617982387542725,0.0067343774927173874,0.4530963895887692,1.0,1528
0.11623165011405945,0.006742997498276582,0.45313424336008923,1.0,1527
0.11639997363090515,0.006751617440186642,0.45317210345689646,1.0,1526
0.11657610535621643,0.006760237318448273,0.4532099698807767,1.0,1525
0.11671358346939087,0.006768857133062177,0.453247842633316,1.0,1524
0.11688060313463211,0.006777476884029062,0.4532857217161012,1.0,1523
0.1169402077794075,0.006811955251440497,0.4533614988787584,1.0,1522
0.11698797345161438,0.006846432600556002,0.45343730138145255,1.0,1521
0.11705529689788818,0.006855051778731426,0.453475212139286,1.0,1520
0.11717271262949164,0.006863670893266878,0.4535131292368966,1.0,1519
0.11731919402425939,0.0070532753135605485,0.45366584704881313,1.0,1518
0.11741498410701752,0.00713944896071371,0.4537805073563382,1.0,1517
0.11747807264328003,0.007156682926721187,0.45383280802812337,1.0,1516
0.11755570769309998,0.007165299814301611,0.45387078495221045,1.0,1515
0.11761778593063354,0.007173916638267431,0.4539087682326801,1.0,1514
0.11770390783037459,0.0071825333986193516,0.45394675787112826,1.0,1513
0.11795781368301028,0.007484079939652672,0.4541702356868692,1.0,1512
0.11823222703403896,0.007535765810172808,0.4542625681520768,1.0,1511
0.11841349469290839,0.007613290324058802,0.454351802004507,1.0,1510
0.11853364109992981,0.007630517294435329,0.45440423445642797,1.0,1509
0.118602454662323,0.007682196679749553,0.45449666209937245,1.0,1508
0.11868301033973694,0.007699422632934612,0.45454912799242564,1.0,1507
0.11885380744934082,0.007716648331835881,0.4546016059999252,1.0,1506
0.11914652585983276,0.007725261085931853,0.45463971170508377,1.0,1505
0.1194692850112915,0.007742486403417994,0.45469221063177834,1.0,1504
0.11976736325484055,0.007759711466634421,0.4547447216843631,1.0,1503
0.11991323568882087,0.007871668180105713,0.45484381981489896,1.0,1502
0.11994580427805583,0.007897502819331683,0.4549057176022119,1.0,1501
0.12001704176266989,0.007923336886564792,0.4549676322386381,1.0,1500
0.12006592750549316,0.00793194811520292,0.4550057993333223,1.0,1499
0.12013944983482361,0.007940559280289097,0.45504397283219533,1.0,1498
0.12024673819541931,0.008043888304527355,0.4551410800774824,1.0,1497
0.1203000545501709,0.008052498643502224,0.45517927627990695,1.0,1496
0.12032181024551392,0.008061108918934993,0.4552174788938482,1.0,1495
0.12037914991378784,0.008069719130826365,0.45525568792092064,1.0,1494
0.12061136960983276,0.008078329279177045,0.45529390336273934,1.0,1493
0.12083342671394348,0.008086939363987734,0.4553321252209198,1.0,1492
0.12092325091362,0.008095549385259138,0.45537035349707816,1.0,1491
0.12101581692695618,0.008104159342991957,0.455408588192831,1.0,1490
0.1211499571800232,0.008112769237186897,0.4554468293097954,1.0,1489
0.12142892181873322,0.008121379067844662,0.45548507684958933,1.0,1488
0.12163959443569183,0.008138598538551475,0.4555377712039808,1.0,1487
0.12167087197303772,0.00814720817860193,0.45557603402018854,1.0,1486
0.1217261552810669,0.008164427268100452,0.4556287494232841,1.0,1485
0.1218528151512146,0.008173036717549927,0.4556670275250595,1.0,1484
0.12193692227204642,0.00819025542585282,0.45571976398947345,1.0,1483
0.12195966144402823,0.008551789606373374,0.4559386785549743,1.0,1482
0.12198743224143982,0.008560396197567505,0.45597700875193814,1.0,1481
0.12207725644111633,0.008569002725261019,0.45601534539418764,1.0,1480
0.12224987149238586,0.008577609189454617,0.45605368848334876,1.0,1479
0.12235339730978012,0.008586215590149002,0.45609203802104775,1.0,1478
0.12250210344791412,0.008620640557948474,0.45616126836988014,1.0,1477
0.12274093180894852,0.008655064509816767,0.45623051973889445,1.0,1476
0.12284480035305023,0.008672276104790775,0.4562833867226719,1.0,1475
0.12295901030302048,0.008680881807040203,0.4563217749023579,1.0,1474
0.12318647652864456,0.008715303981137143,0.45639107501771586,1.0,1473
0.12334175407886505,0.008732514687254984,0.45644397921977947,1.0,1472
0.12338724044653085,0.008741119945083708,0.45648239442739685,1.0,1471
0.12382116226049569,0.00918850588511459,0.45668215214344254,1.0,1470
0.12434336543083191,0.00919710777916051,0.45672060745339566,1.0,1469
0.12445548176765442,0.009205709609757789,0.4567590692402184,1.0,1468
0.12450145681699118,0.00922291308060923,0.4568120587963601,1.0,1467
0.12455678482850394,0.009248717811039137,0.45687449347827236,1.0,1466
0.12464101612567902,0.00926592064743576,0.45692750982055713,1.0,1465
0.12471216917037964,0.009283123230060282,0.45698053846844783,1.0,1464
0.12485094865163168,0.00929172442620976,0.45701904404868593,1.0,1463
0.1250768800576528,0.009343330270871891,0.45711253858710377,1.0,1462
0.1252307891845703,0.009351931022949674,0.45715106641638337,1.0,1461
0.1254083216190338,0.00938633339690776,0.4572206186634684,1.0,1460
0.1255302131175995,0.00939493383181253,0.4572591647147754,1.0,1459
0.12557408355531238,0.0094035342032848,0.4572977172658913,1.0,1458
0.1256326600199654,0.009584127352538368,0.45746767479336553,1.0,1457
0.12586709360281628,0.009635720258116168,0.4575613529976987,1.0,1456
0.12616003553072613,0.00976469253486794,0.4577087661148593,1.0,1455
0.12626470923423766,0.009773290179406563,0.4577473945202651,1.0,1454
0.1263134002685547,0.009859263137818878,0.45784079532741484,1.0,1453
0.12634760439395903,0.00990224723968308,0.4579161728277327,1.0,1452
0.12643940150737762,0.009988210689165819,0.4580096425311603,1.0,1451
0.126528229032244,0.009996806685489976,0.4580483217404315,1.0,1450
0.1265829758984702,0.010177307967811737,0.4582188377634187,1.0,1449
0.12665602564811707,0.01018590256986305,0.4582575523155966,1.0,1448
0.12685447186231613,0.010211685995811924,0.4583203827748114,1.0,1447
0.1271553561091423,0.0102460630099581,0.4583978527490836,1.0,1446
0.12734940648078918,0.01025465710508521,0.4584365975581223,1.0,1445
0.127639502286911,0.010263251136849949,0.45847534891731007,1.0,1444
0.12788695096969604,0.010271845105253016,0.45851410682830784,1.0,1443
0.12807366251945496,0.010280439010295114,0.45855287129277766,1.0,1442
0.12829071283340454,0.010289032851976942,0.45859164231238175,1.0,1441
0.1283947080373764,0.0102976266302992,0.4586304198887829,1.0,1440
0.12856222689151764,0.010314813996867813,0.45868384455822847,1.0,1439
0.12869605422019958,0.01032340758511557,0.4587226377297254,1.0,1438
0.128745436668396,0.010340594571541484,0.4587760838870175,1.0,1437
0.128773033618927,0.010357781304545937,0.45882954249987373,1.0,1436
0.1289350390434265,0.010400747028374967,0.45890524594724125,1.0,1435
0.12924114395590391,0.010409339983086588,0.4589440765793925,1.0,1434
0.1294051411689497,0.010555410521242448,0.45905228914522944,1.0,1433
0.12950303973186583,0.01060696045833785,0.4591466175210853,1.0,1432
0.1297209890825408,0.010847496687076493,0.4592686088390589,1.0,1431
0.12987060099840164,0.01085608634852928,0.4593075009906407,1.0,1430
0.1299261823296547,0.010890444361213968,0.4593777110077578,1.0,1429
0.12997352331876755,0.010899033706107026,0.45941662164047126,1.0,1428
0.12998784218843168,0.010933390452587805,0.45949446268431376,1.0,1427
0.13006777946765608,0.011045042883453787,0.45959564198672714,1.0,1426
0.13019776344299316,0.011053631088876711,0.45963458954854275,1.0,1425
0.13030797243118286,0.011122334453617957,0.45972281703824625,1.0,1424
0.1303928792476654,0.011139509661872774,0.4597764965267073,1.0,1423
0.13050809502601624,0.011148097171064457,0.45981547474820433,1.0,1422
0.13061493635177612,0.01116527199957987,0.45986917587844617,1.0,1421
0.13065144419670105,0.011182446574942675,0.45992288955349525,1.0,1420
0.13068512082099915,0.011191033767693601,0.45996189260136033,1.0,1419
0.13071462512016296,0.011199620897158473,0.46000090226497253,1.0,1418
0.13075722257296246,0.011216794966232856,0.460054646718058,1.0,1417
0.13084028164545697,0.011242555595216527,0.46011797096712836,1.0,1416
0.13093501329421997,0.011294075144592663,0.4602127378598867,1.0,1415
0.13105037808418274,0.011302661514679468,0.4602517900856023,1.0,1414
0.13115230202674866,0.011311247821489314,0.460290848939582,1.0,1413
0.13124743103981018,0.011319834065022901,0.4603299144235133,1.0,1412
0.13140392303466797,0.01132842024528093,0.4603689865390844,1.0,1411
0.13154591619968414,0.011337006362264097,0.4604080652879842,1.0,1410
0.131709024310112,0.011388521735430203,0.460502951727642,1.0,1409
0.13183706998825073,0.011397107409508934,0.4605420532242774,1.0,1408
0.13187459111213684,0.011414278567859296,0.4605959242104742,1.0,1407
0.13195618987083435,0.011457205356559782,0.46067221170784733,1.0,1406
0.13211111724376678,0.011465790524503972,0.46071134195485663,1.0,1405
0.13235124945640564,0.011500130563651024,0.4607896223949849,1.0,1404
0.13255707919597626,0.011517300203656511,0.4608435513179577,1.0,1403
0.13262601494789122,0.011525884928769693,0.46088271067934766,1.0,1402
0.1327839821577072,0.011568807605467952,0.4609590932138068,1.0,1401
0.13295988738536835,0.011585976233355404,0.4610130618147331,1.0,1400
0.1329834759235382,0.011594560452417958,0.46105224999035216,1.0,1399
0.13301506638526917,0.011603144608227329,0.46109144482887865,1.0,1398
0.13306208451588947,0.011611728700784217,0.46113064633201184,1.0,1397
0.13309894998868305,0.011637480598946974,0.46119426716002276,1.0,1396
0.13315927982330322,0.011654648214805878,0.461248290846055,1.0,1395
0.13325427969296771,0.011697566147620322,0.46132479461453535,1.0,1394
0.1333179821570714,0.011800562735572395,0.46145216102452696,1.0,1393
0.13335905969142914,0.011886386269476508,0.4615707914758775,1.0,1392
0.1334594190120697,0.01189496827509359,0.4616100745319317,1.0,1391
0.13353389501571655,0.011903550217481953,0.4616493642751068,1.0,1390
0.1336436967055003,0.011912132096642297,0.46168866070711034,1.0,1389
0.13378399113814038,0.01193787735476219,0.4617524356141091,1.0,1388
0.13384024798870087,0.01195504054404816,0.46180659015317777,1.0,1387
0.13388179242610931,0.011963622043855053,0.4618459133575837,1.0,1386
0.13392896950244904,0.011980784853800152,0.4619000898263838,1.0,1385
0.13405142227808636,0.012229617182661684,0.46202452803575456,1.0,1384
0.1342075268427531,0.012281093096743493,0.4621060449975094,1.0,1383
0.13427711526552838,0.012289672194562557,0.462145419218268,1.0,1382
0.1343296567598979,0.012315409108843019,0.46220932038419094,1.0,1381
0.13444032271703082,0.012323987953879926,0.46224871220703734,1.0,1380
0.13451730211575824,0.012349724109830675,0.4623126419429138,1.0,1379
0.13453791290521622,0.012358302702096598,0.462352051379654,1.0,1378
0.13460970669984818,0.012392616439257256,0.46242319533729564,1.0,1377
0.13471418619155884,0.012401194715575155,0.462462623625148,1.0,1376
0.1347851852575938,0.012409772928705546,0.46250205863724103,1.0,1375
0.13493769201967454,0.012435507188978638,0.4625660584736048,1.0,1374
0.13506291144424015,0.01258990080936531,0.46271452267860685,1.0,1373
0.13509783148765564,0.012607054392557436,0.46276890313409114,1.0,1372
0.1351889707148075,0.012615631089397013,0.46280839039971006,1.0,1371
0.13536354079842566,0.012684242390050135,0.46291720823630306,1.0,1370
0.1354818820953369,0.012855752956411119,0.46307135077074496,1.0,1369
